#,Tracker,Stato,Priorità,Oggetto,Assegnato a,Aggiornato,Categoria,Inizio,Scadenza,Tempo stimato,Tempo impiegato,Creato,Chiuso,Caratteristica di riferimento,Descrizione
582745,To-Do,Closed,Normal,"java:S1128:  ""Remove this unused import 'org.springframework.http.HttpInputMessage'.""",Vincenzo Pellegrini,2023-05-29 20:00,MINOR,2023-05-24,2023-05-31,"0,03","0,03",2023-05-24 10:55,2023-05-29 20:00,Maintenance (Code Smells),Key: AYcswT8Z6T396UwZHB4L Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/support/spring/FastJsonpHttpMessageConverter4.java - startLine: 3;startOffset: 7;endOffset: 48;endLine: 3
582746,To-Do,Closed,Normal,"java:S1128:  ""Remove this unused import 'org.springframework.http.HttpOutputMessage'.""",Vincenzo Pellegrini,2023-05-29 20:00,MINOR,2023-05-24,2023-05-31,"0,03","0,03",2023-05-24 10:55,2023-05-29 20:00,Maintenance (Code Smells),Key: AYcswT8Z6T396UwZHB4M Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/support/spring/FastJsonpHttpMessageConverter4.java - startLine: 4;startOffset: 7;endOffset: 49;endLine: 4
582747,To-Do,Closed,Normal,"java:S1128:  ""Remove this unused import 'org.springframework.http.MediaType'.""",Vincenzo Pellegrini,2023-05-29 20:00,MINOR,2023-05-24,2023-05-31,"0,03","0,03",2023-05-24 10:55,2023-05-29 20:00,Maintenance (Code Smells),Key: AYcswT8Z6T396UwZHB4N Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/support/spring/FastJsonpHttpMessageConverter4.java - startLine: 5;startOffset: 7;endOffset: 41;endLine: 5
582748,To-Do,Closed,Normal,"java:S1128:  ""Remove this unused import 'org.springframework.http.converter.HttpMessageNotReadableException'.""",Vincenzo Pellegrini,2023-05-29 20:00,MINOR,2023-05-24,2023-05-31,"0,03","0,03",2023-05-24 10:55,2023-05-29 20:00,Maintenance (Code Smells),Key: AYcswT8Z6T396UwZHB4O Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/support/spring/FastJsonpHttpMessageConverter4.java - startLine: 6;startOffset: 7;endOffset: 73;endLine: 6
582749,To-Do,Closed,Normal,"java:S1128:  ""Remove this unused import 'org.springframework.http.converter.HttpMessageNotWritableException'.""",Vincenzo Pellegrini,2023-05-29 20:00,MINOR,2023-05-24,2023-05-31,"0,03","0,03",2023-05-24 10:55,2023-05-29 20:00,Maintenance (Code Smells),Key: AYcswT8Z6T396UwZHB4P Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/support/spring/FastJsonpHttpMessageConverter4.java - startLine: 7;startOffset: 7;endOffset: 73;endLine: 7
582750,To-Do,Closed,Normal,"java:S1128:  ""Remove this unused import 'java.io.IOException'.""",Vincenzo Pellegrini,2023-05-30 18:08,MINOR,2023-05-24,2023-05-31,"0,03","0,05",2023-05-24 10:55,2023-05-30 18:08,Maintenance (Code Smells),Key: AYcswT8Z6T396UwZHB4Q Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/support/spring/FastJsonpHttpMessageConverter4.java - startLine: 9;startOffset: 7;endOffset: 26;endLine: 9
582751,To-Do,Closed,Normal,"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",Vincenzo Pellegrini,2023-05-30 12:42,MINOR,2023-05-24,2023-05-31,"0,03","0,05",2023-05-24 10:55,2023-05-30 12:42,Maintenance (Code Smells),Key: AYhM5Yt3QiYVHUJK0j4M Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/parser/JSONScanner.java - startLine: 294;startOffset: 17;endOffset: 19;endLine: 294
582752,To-Do,Closed,Normal,"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",Vincenzo Pellegrini,2023-05-30 12:42,MINOR,2023-05-24,2023-05-31,"0,03","0,05",2023-05-24 10:55,2023-05-30 12:42,Maintenance (Code Smells),Key: AYhM5Yt3QiYVHUJK0j4N Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/parser/JSONScanner.java - startLine: 295;startOffset: 17;endOffset: 19;endLine: 295
582753,To-Do,Closed,Normal,"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",Vincenzo Pellegrini,2023-05-30 12:41,MINOR,2023-05-24,2023-05-31,"0,03","0,05",2023-05-24 10:55,2023-05-30 12:41,Maintenance (Code Smells),Key: AYhM5Yt3QiYVHUJK0j4O Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/parser/JSONScanner.java - startLine: 418;startOffset: 13;endOffset: 15;endLine: 418
582754,To-Do,Closed,Normal,"java:S117:  ""Rename this local variable to match the regular expression '^[a-z][a-zA-Z0-9]*$'.""",Vincenzo Pellegrini,2023-05-30 12:41,MINOR,2023-05-24,2023-05-31,"0,03","0,05",2023-05-24 10:55,2023-05-30 12:41,Maintenance (Code Smells),Key: AYhM5Yt3QiYVHUJK0j4P Path: com.alibaba:fastjsonMW:src/main/java/com/alibaba/fastjson/parser/JSONScanner.java - startLine: 419;startOffset: 13;endOffset: 15;endLine: 419
